,section,section_short,subsection,qID,question,model,colour,answer_given
402,9. Publication/validation status,9. Publication/validation status,9.2 (Potential) linkage to AOPs,68,"Indicate whether the test method has been or could be linked to an AOP (or several AOPs) and in which form (e.g. test of KE activation). Can the test method cover an AOP MIE/KE? Reference relevant AOP and if in AOP-wiki, refer to status.",gpt-4o-mini_temp0,orange,0.12658227848101267
403,9. Publication/validation status,9. Publication/validation status,9.2 (Potential) linkage to AOPs,68,"Indicate whether the test method has been or could be linked to an AOP (or several AOPs) and in which form (e.g. test of KE activation). Can the test method cover an AOP MIE/KE? Reference relevant AOP and if in AOP-wiki, refer to status.",gpt-5-mini,orange,0.0379746835443038
404,9. Publication/validation status,9. Publication/validation status,9.2 (Potential) linkage to AOPs,68,"Indicate whether the test method has been or could be linked to an AOP (or several AOPs) and in which form (e.g. test of KE activation). Can the test method cover an AOP MIE/KE? Reference relevant AOP and if in AOP-wiki, refer to status.",gpt-5-nano,orange,0.1518987341772152
405,9. Publication/validation status,9. Publication/validation status,9.2 (Potential) linkage to AOPs,68,"Indicate whether the test method has been or could be linked to an AOP (or several AOPs) and in which form (e.g. test of KE activation). Can the test method cover an AOP MIE/KE? Reference relevant AOP and if in AOP-wiki, refer to status.",gpt-5.4-mini,orange,0.1518987341772152
406,9. Publication/validation status,9. Publication/validation status,9.2 (Potential) linkage to AOPs,68,"Indicate whether the test method has been or could be linked to an AOP (or several AOPs) and in which form (e.g. test of KE activation). Can the test method cover an AOP MIE/KE? Reference relevant AOP and if in AOP-wiki, refer to status.",gpt-5.4-nano,orange,0.0
407,9. Publication/validation status,9. Publication/validation status,9.2 (Potential) linkage to AOPs,68,"Indicate whether the test method has been or could be linked to an AOP (or several AOPs) and in which form (e.g. test of KE activation). Can the test method cover an AOP MIE/KE? Reference relevant AOP and if in AOP-wiki, refer to status.",o3-mini,orange,0.4810126582278481
408,9. Publication/validation status,9. Publication/validation status,9.3 Steps towards mechanistic validation,69,"Indicate/summarize information on mechanistic validation, e.g. by omics approaches or by use of endpoint specific controls (MCC; section 5.5). Has it been explored in how far the system reflects human biology, signaling, tissue organization relevant to the form of toxicity to be assessed (e.g. nigrostriatal neurons should contain dopamine, liver tests relevant to cholestasis may need to contain bile canalicular structures, etc.)?",gpt-4o-mini_temp0,red,0.012658227848101266
409,9. Publication/validation status,9. Publication/validation status,9.3 Steps towards mechanistic validation,69,"Indicate/summarize information on mechanistic validation, e.g. by omics approaches or by use of endpoint specific controls (MCC; section 5.5). Has it been explored in how far the system reflects human biology, signaling, tissue organization relevant to the form of toxicity to be assessed (e.g. nigrostriatal neurons should contain dopamine, liver tests relevant to cholestasis may need to contain bile canalicular structures, etc.)?",gpt-5-mini,red,0.16455696202531644
410,9. Publication/validation status,9. Publication/validation status,9.3 Steps towards mechanistic validation,69,"Indicate/summarize information on mechanistic validation, e.g. by omics approaches or by use of endpoint specific controls (MCC; section 5.5). Has it been explored in how far the system reflects human biology, signaling, tissue organization relevant to the form of toxicity to be assessed (e.g. nigrostriatal neurons should contain dopamine, liver tests relevant to cholestasis may need to contain bile canalicular structures, etc.)?",gpt-5-nano,red,0.2911392405063291
411,9. Publication/validation status,9. Publication/validation status,9.3 Steps towards mechanistic validation,69,"Indicate/summarize information on mechanistic validation, e.g. by omics approaches or by use of endpoint specific controls (MCC; section 5.5). Has it been explored in how far the system reflects human biology, signaling, tissue organization relevant to the form of toxicity to be assessed (e.g. nigrostriatal neurons should contain dopamine, liver tests relevant to cholestasis may need to contain bile canalicular structures, etc.)?",gpt-5.4-mini,red,0.2911392405063291
