Unnamed: 0,section,section_short,subsection,qID,question,assay,colour,answer_given
408,6. Handling details of the test method,6. Test method handling,6.7 Special instrumentation,50,Does the method require specialized instrumentation that is not found in standard laboratories? Is there a need for custom-made instrumentation or material? Is there a need for equipment that is not commercially available (anymore)?,ablue_shy5y,orange,0.3684210526315789
409,6. Handling details of the test method,6. Test method handling,6.7 Special instrumentation,50,Does the method require specialized instrumentation that is not found in standard laboratories? Is there a need for custom-made instrumentation or material? Is there a need for equipment that is not commercially available (anymore)?,cell_painting_plus,orange,0.7333333333333333
410,6. Handling details of the test method,6. Test method handling,6.7 Special instrumentation,50,Does the method require specialized instrumentation that is not found in standard laboratories? Is there a need for custom-made instrumentation or material? Is there a need for equipment that is not commercially available (anymore)?,dcfda_hepg2,orange,0.5
411,6. Handling details of the test method,6. Test method handling,6.7 Special instrumentation,50,Does the method require specialized instrumentation that is not found in standard laboratories? Is there a need for custom-made instrumentation or material? Is there a need for equipment that is not commercially available (anymore)?,e_morph_screening,orange,0.4074074074074074
412,6. Handling details of the test method,6. Test method handling,6.7 Special instrumentation,50,Does the method require specialized instrumentation that is not found in standard laboratories? Is there a need for custom-made instrumentation or material? Is there a need for equipment that is not commercially available (anymore)?,hnpt,orange,0.6481481481481481
413,6. Handling details of the test method,6. Test method handling,6.7 Special instrumentation,50,Does the method require specialized instrumentation that is not found in standard laboratories? Is there a need for custom-made instrumentation or material? Is there a need for equipment that is not commercially available (anymore)?,ldh_shy5y,orange,0.4666666666666667
414,6. Handling details of the test method,6. Test method handling,6.7 Special instrumentation,50,Does the method require specialized instrumentation that is not found in standard laboratories? Is there a need for custom-made instrumentation or material? Is there a need for equipment that is not commercially available (anymore)?,msldt,orange,0.8333333333333334
415,6. Handling details of the test method,6. Test method handling,6.7 Special instrumentation,50,Does the method require specialized instrumentation that is not found in standard laboratories? Is there a need for custom-made instrumentation or material? Is there a need for equipment that is not commercially available (anymore)?,th_uptake,orange,0.4629629629629629
416,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",ablue_shy5y,red,0.219298245614035
417,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",cell_painting_plus,red,0.5
418,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",dcfda_hepg2,red,0.2916666666666667
419,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",e_morph_screening,red,0.3148148148148148
