Unnamed: 0,section,section_short,subsection,qID,question,model,colour,doc_type
268,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",gpt-5-nano,red,"abstract, article, combined, protocol, readme, sop, toxtemp"
269,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",gpt-5.4-mini,red,"article, combined, processed_data, protocol, sop"
270,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",gpt-5.4-nano,red,"article, readme, toxtemp"
271,6. Handling details of the test method,6. Test method handling,6.8 Possible variations,51,"Describe possible variations, modifications and extensions of the test method: a) other endpoints, b) other analytical methods for same endpoint, c) other exposure schemes (e.g. repeated exposure, prolonged exposure, etc.), d) experimental variations (e.g. use of a specific medium, presence of an inhibitor or substrate that affects test outcome, etc.)",o3-mini,red,"abstract, article, combined, dmp, meta_data, processed_data, protocol, readme, sop, toxtemp"
272,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-4o-mini_temp0,red,"article, combined, processed_data, toxtemp"
273,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-5-mini,red,"article, combined, dmp"
274,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-5-nano,red,"abstract, article, combined, dmp, processed_data, protocol, readme, sop, toxtemp"
275,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-5.4-mini,red,"abstract, article, combined, processed_data, protocol, sop, toxtemp"
276,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",gpt-5.4-nano,red,article
277,6. Handling details of the test method,6. Test method handling,6.9 Cross-reference to related test methods,52,"Indicate the names (and database names) of related tests and give a short description (including a brief comment on differences to the present method). If the test method has been used for high throughput transcriptomics or deep sequencing as alternative endpoint, this should be indicated.",o3-mini,red,"abstract, article, combined, dmp, meta_data, processed_data, protocol, readme, sop, toxtemp"
278,7. Data management,7. Data management,7.1 Raw data format,53,"What is the data format? Raw data: give general explanation. Upload an exemplary file of raw data (e.g. Excel file as exported out of plate reader). Provide an example of processed data at a level suitable for general display and comparison of conditions and across experiments and methods. If the file format is not proprietary or binary, include a template. This will help other users to provide their data in a similar way to the general data infrastructure. Example as used in EU-ToxRisk: Excel sheet with columns specifying line number, assay name, date of experiment, identifier for reference to partner lab book, compound, concentration (in: -log[M]), line number of corresponding control, number of replicates, endpoints, data of endpoint(s), etc.",gpt-5-mini,green,"article, combined, processed_data"
